category	watterson	tajima	fay_wu	pop	species	method	D_tajima	H_fay_wu
$S<-3$	0.1672149910238452	0.10017244354310537	0.033160889790227986	IROA	Ovis_aries	Omega	-0.06704254748073984	0.06701155375287737
Synonymous	0.1200406360392694	0.08620174466550228	0.047131588667831084	IROA	Ovis_aries	SIFT	-0.033838891373767124	0.03907015599767119
$0.8<SIFT$	0.1549169875513593	0.10097530631535932	0.03235802701797399	IROA	Ovis_aries	SIFT	-0.053941681235999975	0.06861727929738534
$0.3<SIFT<0.8$	0.16025643127887013	0.10254021441040193	0.030793118922931424	IROA	Ovis_aries	SIFT	-0.0577162168684682	0.0717470954874705
$0.1<SIFT<0.3$	0.16744332229201256	0.10446466159177986	0.02886867174155348	IROA	Ovis_aries	SIFT	-0.0629786607002327	0.07559598985022638
$SIFT<0.1$	0.18047038719519226	0.10713053794004744	0.026202795393285887	IROA	Ovis_aries	SIFT	-0.07333984925514482	0.08092774254676155
$1<S$	0.13351341823217494	0.09009058925706848	0.04324274407626488	IROO	Ovis_aries	MutSel	-0.043422828975106464	0.04684784518080359
$0<S<1$	0.13782950168678856	0.0920706657301217	0.041262667603211636	IROO	Ovis_aries	MutSel	-0.04575883595666687	0.05080799812691006
Synonymous	0.13195601519588002	0.090480718232907	0.04285261510042632	IROO	Ovis_aries	MutSel	-0.041475296962973016	0.047628103132480684
$-1<S<0$	0.13983118070639455	0.09297794820065268	0.040355385132680686	IROO	Ovis_aries	MutSel	-0.046853232505741874	0.05262256306797199
$-3<S<-1$	0.15139013011488048	0.09681041805450616	0.03652291527882719	IROO	Ovis_aries	MutSel	-0.05457971206037432	0.06028750277567897
$S<-3$	0.1754618292790764	0.10368601386910256	0.02964731946423077	IROO	Ovis_aries	MutSel	-0.07177581540997383	0.07403869440487179
$1<S$	0.12675930632507448	0.08596798265106848	0.047365350682264856	IROO	Ovis_aries	Omega	-0.04079132367400601	0.03860263196880362
$0<S<1$	0.1356428344160501	0.09195274114480254	0.04138059218853079	IROO	Ovis_aries	Omega	-0.043690093271247565	0.05057214895627175
Synonymous	0.1318614846879677	0.09046435407887636	0.04286897925445698	IROO	Ovis_aries	Omega	-0.04139713060909135	0.04759537482441938
$-1<S<0$	0.13594481281038456	0.09164960069610358	0.04168373263722977	IROO	Ovis_aries	Omega	-0.04429521211428099	0.049965868058873805
$-3<S<-1$	0.14865342464060105	0.09572052588981374	0.0376128074435196	IROO	Ovis_aries	Omega	-0.05293289875078731	0.058107718446294136
$S<-3$	0.17091802333658895	0.10196934050520202	0.03136399282813132	IROO	Ovis_aries	Omega	-0.06894868283138693	0.0706053476770707
Synonymous	0.11396050245473577	0.08518803854326679	0.048145294790066566	IROO	Ovis_aries	SIFT	-0.028772463911468982	0.03704274375320022
$0.8<SIFT$	0.14384240063677675	0.09781769231679208	0.03551564101654129	IROO	Ovis_aries	SIFT	-0.046024708319984675	0.06230205130025079
$0.3<SIFT<0.8$	0.14558196664268655	0.09969407393933234	0.03363925939400098	IROO	Ovis_aries	SIFT	-0.04588789270335421	0.06605481454533135
$0.1<SIFT<0.3$	0.15207561768140807	0.10125606087846048	0.032077272454872865	IROO	Ovis_aries	SIFT	-0.050819556802947585	0.06917878842358761
$SIFT<0.1$	0.15837130566534938	0.10298622723403067	0.030347106099302638	IROO	Ovis_aries	SIFT	-0.05538507843131871	0.07263912113472804
$1<S$	0.11956215771175885	0.08482994706407344	0.04850338626925989	ISGC	Ovis_aries	MutSel	-0.034732210647685405	0.036326560794813556
$0<S<1$	0.12364345684004165	0.08756847578908375	0.0457648575442496	ISGC	Ovis_aries	MutSel	-0.0360749810509579	0.04180361824483415
Synonymous	0.11911847323705152	0.08615062237462298	0.047182710958710385	ISGC	Ovis_aries	MutSel	-0.03296785086242854	0.0389679114159126
$-1<S<0$	0.1255110207122882	0.08851661627102986	0.04481671706230348	ISGC	Ovis_aries	MutSel	-0.036994404441258344	0.04369989920872638
$-3<S<-1$	0.13622767584442727	0.09265445852905667	0.04067887480427669	ISGC	Ovis_aries	MutSel	-0.0435732173153706	0.05197558372477998
$S<-3$	0.15936438201312034	0.098987324557395	0.03434600877593831	ISGC	Ovis_aries	MutSel	-0.06037705745572533	0.0646413157814567
$1<S$	0.1065993566041052	0.08103157474682345	0.05230175858650988	ISGC	Ovis_aries	Omega	-0.025567781857281757	0.028729816160313566
$0<S<1$	0.1219721674276381	0.08770496166158477	0.04562837167174857	ISGC	Ovis_aries	Omega	-0.03426720576605333	0.042076589989836204
Synonymous	0.1188958640547486	0.0860851099495548	0.04724822338377852	ISGC	Ovis_aries	Omega	-0.032810754105193796	0.03883688656577628
$-1<S<0$	0.12302315068620168	0.08764057076923247	0.045692762564100896	ISGC	Ovis_aries	Omega	-0.035382579916969206	0.041947808205131575
$-3<S<-1$	0.1337556870830715	0.09115229723158104	0.04218103610175228	ISGC	Ovis_aries	Omega	-0.04260338985149047	0.04897126112982876
$S<-3$	0.1536965161353155	0.09682393033954466	0.03650940299378869	ISGC	Ovis_aries	Omega	-0.05687258579577083	0.06031452734575597
Synonymous	0.11883424374050185	0.0861065166445633	0.04722681668877003	ISGC	Ovis_aries	SIFT	-0.03272772709593855	0.03887969995579327
$0.8<SIFT$	0.15503325203311347	0.10243475746141778	0.030898575871915576	ISGC	Ovis_aries	SIFT	-0.052598494571695686	0.0715361815895022
$0.3<SIFT<0.8$	0.16137023877102272	0.10465464691899433	0.02867868641433898	ISGC	Ovis_aries	SIFT	-0.05671559185202839	0.07597596050465535
$0.1<SIFT<0.3$	0.16566047069813078	0.1058085363260641	0.027524797007269224	ISGC	Ovis_aries	SIFT	-0.05985193437206668	0.07828373931879487
$SIFT<0.1$	0.17600480416620676	0.10801365643088452	0.0253196769024488	ISGC	Ovis_aries	SIFT	-0.06799114773532224	0.08269397952843573
$1<S$	0.18585318673012333	0.1672517881750771	0.1184624975392086	IROV	Ovis_aries	MutSel	-0.018601398555046222	0.04878929063586851
$0<S<1$	0.1939199192272132	0.17308069418570446	0.11263359152858125	IROV	Ovis_aries	MutSel	-0.02083922504150873	0.060447102657123206
Synonymous	0.19401587998558575	0.17257108225885578	0.1131432034554299	IROV	Ovis_aries	MutSel	-0.02144479772672997	0.059427878803425885
$-1<S<0$	0.1978146131807879	0.17462882257349682	0.1110854631407889	IROV	Ovis_aries	MutSel	-0.02318579060729109	0.06354335943270792
$-3<S<-1$	0.20334887382646927	0.17831385427734311	0.1074004314369426	IROV	Ovis_aries	MutSel	-0.025035019549126153	0.07091342284040052
$S<-3$	0.21360729402687445	0.18380177514792898	0.10191251056635672	IROV	Ovis_aries	MutSel	-0.029805518878945475	0.08188926458157225
$1<S$	0.16640159798547802	0.15795287187039767	0.12776141384388806	IROV	Ovis_aries	Omega	-0.008448726115080352	0.030191458026509604
$0<S<1$	0.1920161272534563	0.17123442297272892	0.1144798627415568	IROV	Ovis_aries	Omega	-0.02078170428072737	0.05675456023117212
Synonymous	0.19401587998558575	0.17257108225885578	0.1131432034554299	IROV	Ovis_aries	Omega	-0.02144479772672997	0.059427878803425885
$-1<S<0$	0.19433706019282784	0.1726152731225655	0.11309901259172027	IROV	Ovis_aries	Omega	-0.021721787070262344	0.05951626053084523
$-3<S<-1$	0.19940367009519594	0.17600278176597267	0.109711503948313	IROV	Ovis_aries	Omega	-0.02340088832922327	0.06629127781765967
$S<-3$	0.21381870345813425	0.18395168973827272	0.101762595976013	IROV	Ovis_aries	Omega	-0.02986701371986153	0.08218909376225972
Synonymous	0.18766891937910385	0.16918213135597826	0.11653215435830748	IROV	Ovis_aries	SIFT	-0.01848678802312559	0.05264997699767078
$0.8<SIFT$	0.2103325528427417	0.18484511828519146	0.10086916742909426	IROV	Ovis_aries	SIFT	-0.02548743455755023	0.0839759508560972
$0.3<SIFT<0.8$	0.2172094203622492	0.18778657774072532	0.09792770797356043	IROV	Ovis_aries	SIFT	-0.029422842621523865	0.0898588697671649
$0.1<SIFT<0.3$	0.2262082289937444	0.19332802758986606	0.0923862581244197	IROV	Ovis_aries	SIFT	-0.032880201403878345	0.10094176946544636
$SIFT<0.1$	0.2315070695483658	0.19586525461919785	0.08984903109508788	IROV	Ovis_aries	SIFT	-0.03564181492916796	0.10601622352410997
$1<S$	0.12828075266457856	0.08755341556691824	0.045779917766415074	MOOA	Ovis_aries	MutSel	-0.04072733709766031	0.04177349780050317
$0<S<1$	0.13206051625280446	0.09022240985525992	0.0431109234780734	MOOA	Ovis_aries	MutSel	-0.04183810639754454	0.04711148637718652
Synonymous	0.12324151629247745	0.08728454012391654	0.0460487932094168	MOOA	Ovis_aries	MutSel	-0.03595697616856092	0.04123574691449974
$-1<S<0$	0.13315966701157378	0.09037233167053008	0.04296100166280322	MOOA	Ovis_aries	MutSel	-0.0427873353410437	0.047411330007726855
$-3<S<-1$	0.14686661505737542	0.09521173823504354	0.038121595098289794	MOOA	Ovis_aries	MutSel	-0.05165487682233187	0.05709014313675375
$S<-3$	0.18351843679034388	0.10437457089568776	0.028958762437645568	MOOA	Ovis_aries	MutSel	-0.07914386589465612	0.07541580845804219
$1<S$	0.11540516490486255	0.08291766680387283	0.050415666529460515	MOOA	Ovis_aries	Omega	-0.03248749810098972	0.032502000274412315
$0<S<1$	0.12854043249166489	0.08935004949524979	0.043983283838083566	MOOA	Ovis_aries	Omega	-0.0391903829964151	0.04536676565716622
Synonymous	0.12325202214771895	0.08727065656365918	0.04606267676967416	MOOA	Ovis_aries	Omega	-0.035981365584059774	0.041207979793985015
$-1<S<0$	0.1299471686435408	0.08947817422932397	0.04385515910400936	MOOA	Ovis_aries	Omega	-0.040468994414216836	0.04562301512531461
$-3<S<-1$	0.14344615941346428	0.093746089751958	0.03958724358137535	MOOA	Ovis_aries	Omega	-0.04970006966150628	0.05415884617058265
$S<-3$	0.17751665956375134	0.1025013698894952	0.03083196344383813	MOOA	Ovis_aries	Omega	-0.07501528967425615	0.07166940644565706
Synonymous	0.1225814586240483	0.08711183159794696	0.04622150173538639	MOOA	Ovis_aries	SIFT	-0.03546962702610135	0.04089032986256057
$0.8<SIFT$	0.15998160475374468	0.1023477092436217	0.030985624089711613	MOOA	Ovis_aries	SIFT	-0.057633895510122976	0.07136208515391008
$0.3<SIFT<0.8$	0.16797989139537306	0.10437356934386496	0.028959763989468413	MOOA	Ovis_aries	SIFT	-0.0636063220515081	0.07541380535439655
$0.1<SIFT<0.3$	0.17292659886111153	0.10564127637490724	0.027692056958426102	MOOA	Ovis_aries	SIFT	-0.0672853224862043	0.07794921941648114
$SIFT<0.1$	0.1899641495177825	0.1090605076157541	0.024272825717579213	MOOA	Ovis_aries	SIFT	-0.08090364190202841	0.08478768189817489
$1<S$	0.12985585261425686	0.08932771881338028	0.044005614519953065	IRCA	Capra_hircus	MutSel	-0.04052813380087658	0.045322104293427215
$0<S<1$	0.13110390151756546	0.08965166144233963	0.0436816718909937	IRCA	Capra_hircus	MutSel	-0.04145224007522583	0.04596998955134593
Synonymous	0.12752218800269793	0.08927030117583377	0.044063032157499536	IRCA	Capra_hircus	MutSel	-0.03825188682686416	0.04520726901833424
$-1<S<0$	0.13368812962031476	0.09207580615639796	0.0412575271769354	IRCA	Capra_hircus	MutSel	-0.0416123234639168	0.05081827897946256
$-3<S<-1$	0.13882323668560576	0.09299546269887277	0.040337870634460565	IRCA	Capra_hircus	MutSel	-0.04582777398673299	0.0526575920644122
$S<-3$	0.14522565063263465	0.09480275767092612	0.03853057566240722	IRCA	Capra_hircus	MutSel	-0.05042289296170853	0.056272182008518905
$1<S$	0.1212945189180801	0.08342234170333976	0.049910991629993566	IRCA	Capra_hircus	Omega	-0.037872177214740343	0.03351135007334619
$0<S<1$	0.13384315739289718	0.0902967940355229	0.043036539297810435	IRCA	Capra_hircus	Omega	-0.043546363357374274	0.04726025473771247
Synonymous	0.12744216928473498	0.08925987575779973	0.04407345757553361	IRCA	Capra_hircus	Omega	-0.03818229352693525	0.04518641818226612
$-1<S<0$	0.13197211071470755	0.090716982059679	0.04261635127365434	IRCA	Capra_hircus	Omega	-0.04125512865502855	0.04810063078602466
$-3<S<-1$	0.13679668818614385	0.09256953863096792	0.04076379470236545	IRCA	Capra_hircus	Omega	-0.044227149555175926	0.051805743928602474
$S<-3$	0.1425288916869923	0.0938609038288817	0.039472429504451664	IRCA	Capra_hircus	Omega	-0.04866798785811059	0.05438847432443003
Synonymous	0.1275830091357279	0.08930892818544346	0.04402440514788988	IRCA	Capra_hircus	SIFT	-0.038274080950284436	0.04528452303755358
$0.8<SIFT$	0.15751714947719078	0.10163400555521447	0.03169932777811886	IRCA	Capra_hircus	SIFT	-0.05588314392197631	0.06993467777709561
$0.3<SIFT<0.8$	0.1590688912875053	0.10283822960169714	0.030495103731636188	IRCA	Capra_hircus	SIFT	-0.05623066168580815	0.07234312587006095
$0.1<SIFT<0.3$	0.1619044181193176	0.1032113973973882	0.030121935935945164	IRCA	Capra_hircus	SIFT	-0.058693020721929404	0.07308946146144304
$SIFT<0.1$	0.16369681183683046	0.10387132899165544	0.0294620043416779	IRCA	Capra_hircus	SIFT	-0.059825482845175026	0.07440932464997754
$1<S$	0.15446728326865744	0.09543739832416792	0.03789593500916543	IRCH	Capra_hircus	MutSel	-0.05902988494448952	0.05754146331500249
$0<S<1$	0.16039084230738812	0.0972109232702517	0.03612241006308162	IRCH	Capra_hircus	MutSel	-0.06317991903713642	0.061088513207170084
Synonymous	0.153994179226779	0.09577847721669673	0.0375548561166366	IRCH	Capra_hircus	MutSel	-0.05821570201008226	0.05822362110006013
$-1<S<0$	0.16359189616411374	0.0985514467936128	0.034781886539720565	IRCH	Capra_hircus	MutSel	-0.06504044937050094	0.06376956025389224
$-3<S<-1$	0.17481175656309175	0.10138666647860888	0.03194666685472446	IRCH	Capra_hircus	MutSel	-0.07342509008448288	0.06943999962388442
$S<-3$	0.2007460421898963	0.10739351220292034	0.02593982113041297	IRCH	Capra_hircus	MutSel	-0.09335252998697596	0.08145369107250737
$1<S$	0.1367316038557944	0.0888419773162708	0.044491356017062514	IRCH	Capra_hircus	Omega	-0.04788962653952358	0.04435062129920829
$0<S<1$	0.1543558291345506	0.09586378212815576	0.03746955120517756	IRCH	Capra_hircus	Omega	-0.058492047006394834	0.0583942309229782
Synonymous	0.1541291855480402	0.09581156148894801	0.037521771844385335	IRCH	Capra_hircus	Omega	-0.05831762405909219	0.058289789644562676
$-1<S<0$	0.16076190383518588	0.0978715550281216	0.03546177830521173	IRCH	Capra_hircus	Omega	-0.06289034880706428	0.06240977672290987
$-3<S<-1$	0.1721698195970804	0.10043914411333432	0.032894189219999	IRCH	Capra_hircus	Omega	-0.07173067548374606	0.06754495489333531
$S<-3$	0.19741408241067704	0.10623212081006668	0.027101212523266683	IRCH	Capra_hircus	Omega	-0.09118196160061036	0.0791309082868
Synonymous	0.1541226545042688	0.09578251318732464	0.037550820146008704	IRCH	Capra_hircus	SIFT	-0.05834014131694415	0.05823169304131594
$0.8<SIFT$	0.186707777222414	0.10863381687835227	0.024699516454981082	IRCH	Capra_hircus	SIFT	-0.07807396034406172	0.08393430042337119
$0.3<SIFT<0.8$	0.1936665503646581	0.10969425265632897	0.023639080677004338	IRCH	Capra_hircus	SIFT	-0.08397229770832913	0.08605517197932464
$0.1<SIFT<0.3$	0.19859286356816294	0.11065233394114783	0.02268099939218552	IRCH	Capra_hircus	SIFT	-0.08794052962701511	0.0879713345489623
$SIFT<0.1$	0.2104259745843709	0.11297032135347275	0.02036301197986057	IRCH	Capra_hircus	SIFT	-0.09745565323089815	0.09260730937361218
$1<S$	0.18857327016064054	0.1444903581267218	0.07773186409550045	AUCH	Capra_hircus	MutSel	-0.04408291203391873	0.06675849403122136
$0<S<1$	0.18950072953032027	0.14649052145427208	0.07573170076795017	AUCH	Capra_hircus	MutSel	-0.04301020807604819	0.0707588206863219
Synonymous	0.1890156631892916	0.1447244417127638	0.07749778050945845	AUCH	Capra_hircus	MutSel	-0.04429122147652781	0.06722666120330535
$-1<S<0$	0.19671928830017904	0.14970346804917326	0.07251875417304897	AUCH	Capra_hircus	MutSel	-0.047015820251005785	0.07718471387612429
$-3<S<-1$	0.19927554191974536	0.1494390738751641	0.07278314834705812	AUCH	Capra_hircus	MutSel	-0.04983646804458125	0.07665592552810599
$S<-3$	0.21373339058860005	0.15865927223195178	0.06356294999027047	AUCH	Capra_hircus	MutSel	-0.05507411835664827	0.09509632224168131
$1<S$	0.17592052245478368	0.14011874469889732	0.08210347752332485	AUCH	Capra_hircus	Omega	-0.03580177775588636	0.05801526717557247
$0<S<1$	0.18919062230056066	0.14624168404329266	0.0759805381789296	AUCH	Capra_hircus	Omega	-0.042948938257268005	0.07026114586436306
Synonymous	0.1890156631892916	0.1447244417127638	0.07749778050945845	AUCH	Capra_hircus	Omega	-0.04429122147652781	0.06722666120330535
$-1<S<0$	0.1945797911328259	0.1478155972874283	0.07440662493479397	AUCH	Capra_hircus	Omega	-0.046764193845397595	0.07340897235263433
$-3<S<-1$	0.1976340000343143	0.14980678216317134	0.07241544005905085	AUCH	Capra_hircus	Omega	-0.04782721787114297	0.07739134210412049
$S<-3$	0.21042014381641672	0.15601170496600394	0.06621051725621828	AUCH	Capra_hircus	Omega	-0.05440843885041277	0.08980118770978567
Synonymous	0.18903871635781289	0.14473648256310415	0.07748573965911808	AUCH	Capra_hircus	SIFT	-0.04430223379470874	0.06725074290398607
$0.8<SIFT$	0.23132579907723685	0.17114807114807112	0.051074151074151065	AUCH	Capra_hircus	SIFT	-0.06017772792916573	0.12007392007392007
$0.3<SIFT<0.8$	0.2401384575756683	0.17376433372874653	0.04845788849347568	AUCH	Capra_hircus	SIFT	-0.06637412384692176	0.12530644523527085
$0.1<SIFT<0.3$	0.2387826407326599	0.17405087014725568	0.04817135207496652	AUCH	Capra_hircus	SIFT	-0.06473177058540422	0.12587951807228914
$SIFT<0.1$	0.2461529961578472	0.1754937619773945	0.04672846024482772	AUCH	Capra_hircus	SIFT	-0.0706592341804527	0.12876530173256678
$1<S$	0.2087714436199285	0.17908086658086655	0.10663341913341914	FRCH	Capra_hircus	MutSel	-0.029690577039061944	0.07244744744744741
$0<S<1$	0.20182595182595187	0.1773091773091773	0.1084051084051084	FRCH	Capra_hircus	MutSel	-0.02451677451677456	0.0689040689040689
Synonymous	0.20085650457602927	0.1769319574868188	0.10878232822746693	FRCH	Capra_hircus	MutSel	-0.023924547089210463	0.06814962925935188
$-1<S<0$	0.2053049811260188	0.1789885507162994	0.10672573499798632	FRCH	Capra_hircus	MutSel	-0.0263164304097194	0.07226281571831308
$-3<S<-1$	0.21295004352855595	0.1839791701804689	0.10173511553381684	FRCH	Capra_hircus	MutSel	-0.028970873348087067	0.08224405464665205
$S<-3$	0.22677892965568064	0.1921443344659477	0.09356995124833802	FRCH	Capra_hircus	MutSel	-0.03463459518973294	0.09857438321760968
$1<S$	0.17700777584013616	0.1598951507208388	0.12581913499344693	FRCH	Capra_hircus	Omega	-0.01711262511929737	0.034076015727391856
$0<S<1$	0.20118013541241034	0.17686261107313742	0.10885167464114832	FRCH	Capra_hircus	Omega	-0.024317524339272922	0.06801093643198909
Synonymous	0.20085650457602927	0.1769319574868188	0.10878232822746693	FRCH	Capra_hircus	Omega	-0.023924547089210463	0.06814962925935188
$-1<S<0$	0.2070696591549068	0.1803064884251712	0.10540779728911454	FRCH	Capra_hircus	Omega	-0.026763170729735608	0.07489869113605666
$-3<S<-1$	0.21126537067819587	0.1823926781433864	0.10332160757089937	FRCH	Capra_hircus	Omega	-0.02887269253480948	0.07907107057248702
$S<-3$	0.22306869837260374	0.18959827378308056	0.0961160119312052	FRCH	Capra_hircus	Omega	-0.03347042458952318	0.09348226185187536
Synonymous	0.200846123300112	0.17692417577839015	0.10879010993589552	FRCH	Capra_hircus	SIFT	-0.02392194752172186	0.06813406584249462
$0.8<SIFT$	0.23258166227653496	0.19471906409622672	0.09099522161805898	FRCH	Capra_hircus	SIFT	-0.03786259818030824	0.10372384247816774
$0.3<SIFT<0.8$	0.23720907980805905	0.19952669990606253	0.08618758580822314	FRCH	Capra_hircus	SIFT	-0.03768237990199652	0.1133391140978394
$0.1<SIFT<0.3$	0.2429053110163277	0.20097166592493693	0.08474261978934876	FRCH	Capra_hircus	SIFT	-0.041933645091390775	0.11622904613558817
$SIFT<0.1$	0.2432304315737185	0.20327887846136025	0.0824354072529255	FRCH	Capra_hircus	SIFT	-0.039951553112358235	0.12084347120843475
$1<S$	0.1694178726859511	0.14069813882897994	0.08152408339324227	ITCH	Capra_hircus	MutSel	-0.028719733856971158	0.05917405543573767
$0<S<1$	0.16863488687216965	0.14156296665007465	0.08065925557214755	ITCH	Capra_hircus	MutSel	-0.02707192022209501	0.060903711077927095
Synonymous	0.16877694383812908	0.14058525818438905	0.08163696403783315	ITCH	Capra_hircus	MutSel	-0.02819168565374003	0.058948294146555905
$-1<S<0$	0.17839927624729593	0.14567176350662592	0.07655045871559632	ITCH	Capra_hircus	MutSel	-0.03272751274067001	0.0691213047910296
$-3<S<-1$	0.18497324722958736	0.14827502869917225	0.07394719352304996	ITCH	Capra_hircus	MutSel	-0.036698218530415105	0.07432783517612229
$S<-3$	0.19185649202356864	0.15298863219655298	0.06923359002566923	ITCH	Capra_hircus	MutSel	-0.038867859827015655	0.08375504217088375
$1<S$	0.15068317281288413	0.13314500941619584	0.08907721280602636	ITCH	Capra_hircus	Omega	-0.01753816339668829	0.04406779661016948
$0<S<1$	0.16771214889918118	0.1413172448466566	0.0809049773755656	ITCH	Capra_hircus	Omega	-0.026394904052524593	0.06041226747109099
Synonymous	0.16877694383812908	0.14058525818438905	0.08163696403783315	ITCH	Capra_hircus	Omega	-0.02819168565374003	0.058948294146555905
$-1<S<0$	0.17787716618357152	0.14461789613304765	0.07760432608917457	ITCH	Capra_hircus	Omega	-0.03325927005052387	0.06701357004387308
$-3<S<-1$	0.17994242697606713	0.14686937387477494	0.07535284834744728	ITCH	Capra_hircus	Omega	-0.03307305310129219	0.07151652552732767
$S<-3$	0.1905895548246555	0.15128450832762946	0.07093771389459272	ITCH	Capra_hircus	Omega	-0.03930504649702604	0.08034679443303674
Synonymous	0.16876822998741126	0.14057573562385733	0.0816464865983649	ITCH	Capra_hircus	SIFT	-0.02819249436355392	0.05892924902549243
$0.8<SIFT$	0.19857088342782853	0.15870967741935485	0.06351254480286737	ITCH	Capra_hircus	SIFT	-0.039861206008473676	0.09519713261648748
$0.3<SIFT<0.8$	0.20140642336071146	0.15912234180835025	0.06309988041387198	ITCH	Capra_hircus	SIFT	-0.04228408155236121	0.09602246139447827
$0.1<SIFT<0.3$	0.20511945265068995	0.16125897760878752	0.060963244613434726	ITCH	Capra_hircus	SIFT	-0.043860475041902436	0.1002957329953528
$SIFT<0.1$	0.21287294458987244	0.1641680726279425	0.058054149594279736	ITCH	Capra_hircus	SIFT	-0.048704871961929935	0.10611392303366277
$1<S$	0.14879722160972447	0.09410287583608436	0.03923045749724897	MOCH	Capra_hircus	MutSel	-0.054694345773640116	0.05487241833883539
$0<S<1$	0.14850826322042873	0.0944355512983784	0.0388977820349549	MOCH	Capra_hircus	MutSel	-0.054072711922050334	0.0555377692634235
Synonymous	0.14479128855959075	0.09328889815751977	0.04004443517581356	MOCH	Capra_hircus	MutSel	-0.05150239040207098	0.05324446298170621
$-1<S<0$	0.15535237614006933	0.09640775384278223	0.036925579490551086	MOCH	Capra_hircus	MutSel	-0.0589446222972871	0.059482174352231146
$-3<S<-1$	0.16448748571454175	0.09888143541106084	0.03445189792227251	MOCH	Capra_hircus	MutSel	-0.0656060503034809	0.06442953748878832
$S<-3$	0.19352050756481934	0.10570677276005892	0.027626560573274426	MOCH	Capra_hircus	MutSel	-0.08781373480476042	0.0780802121867845
$1<S$	0.13296231745909035	0.08514938794317191	0.04818394539016143	MOCH	Capra_hircus	Omega	-0.04781292951591844	0.03696544255301048
$0<S<1$	0.14887844368063213	0.09495334479170804	0.03837998854162529	MOCH	Capra_hircus	Omega	-0.05392509888892409	0.05657335625008275
Synonymous	0.1447080653569022	0.0932442019593092	0.04008913137402414	MOCH	Capra_hircus	Omega	-0.051463863397593	0.05315507058528506
$-1<S<0$	0.1518263105407429	0.09552055450820493	0.03781277882512842	MOCH	Capra_hircus	Omega	-0.05630575603253796	0.05770777568307651
$-3<S<-1$	0.1615090664795794	0.09805860420115288	0.035274729132180424	MOCH	Capra_hircus	Omega	-0.06345046227842653	0.06278387506897246
$S<-3$	0.19073921750127887	0.10478850421882352	0.02854482911450982	MOCH	Capra_hircus	Omega	-0.08595071328245535	0.07624367510431371
Synonymous	0.1447914358240347	0.09323061518950787	0.04010271814382543	MOCH	Capra_hircus	SIFT	-0.05156082063452683	0.05312789704568244
$0.8<SIFT$	0.17772884725523286	0.10625925045802408	0.027074082875309283	MOCH	Capra_hircus	SIFT	-0.07146959679720878	0.0791851675827148
$0.3<SIFT<0.8$	0.18462586743008927	0.10772034391348057	0.025612989419852763	MOCH	Capra_hircus	SIFT	-0.0769055235166087	0.0821073544936278
$0.1<SIFT<0.3$	0.19109749230891926	0.10878473014673068	0.024548603186602614	MOCH	Capra_hircus	SIFT	-0.08231276216218858	0.08423612696012807
$SIFT<0.1$	0.20343255243183556	0.11145241720076067	0.02188091613257263	MOCH	Capra_hircus	SIFT	-0.09198013523107489	0.08957150106818804
$1<S$	0.12075781865662795	0.08237907050167208	0.05095426283166125	Canis	Canis_familiaris	MutSel	-0.03837874815495587	0.03142480767001083
$0<S<1$	0.12947102826542756	0.08564132036972391	0.047692012963609386	Canis	Canis_familiaris	MutSel	-0.043829707895703646	0.037949307406114526
Synonymous	0.12614615611263533	0.08391179009644009	0.04942154323689326	Canis	Canis_familiaris	MutSel	-0.042234366016195235	0.03449024685954683
$-1<S<0$	0.13776650565451246	0.08884747662699329	0.04448585670634005	Canis	Canis_familiaris	MutSel	-0.04891902902751917	0.04436161992065323
$-3<S<-1$	0.15547963400873396	0.0956383590062728	0.037694974327060544	Canis	Canis_familiaris	MutSel	-0.05984127500246117	0.05794338467921225
$S<-3$	0.2019371215740982	0.1101414210732444	0.023191912260088942	Canis	Canis_familiaris	MutSel	-0.09179570050085381	0.08694950881315545
$1<S$	0.1083261645156837	0.07727275189641189	0.05606058143692143	Canis	Canis_familiaris	Omega	-0.031053412619271817	0.021212170459490462
$0<S<1$	0.1277370510568007	0.08398495057704293	0.0493483827562904	Canis	Canis_familiaris	Omega	-0.04375210047975776	0.03463656782075253
Synonymous	0.12545614237489364	0.08371119225813059	0.04962214107520275	Canis	Canis_familiaris	Omega	-0.04174495011676305	0.03408905118292784
$-1<S<0$	0.13433508915096368	0.08683942544411133	0.046493907889222	Canis	Canis_familiaris	Omega	-0.04749566370685235	0.040345517554889326
$-3<S<-1$	0.15218290762262013	0.0940466546560634	0.03928667867726992	Canis	Canis_familiaris	Omega	-0.05813625296655672	0.054759975978793486
$S<-3$	0.1847006870111522	0.10540209320348876	0.027931240129844583	Canis	Canis_familiaris	Omega	-0.07929859380766344	0.07747085307364418
Synonymous	0.10452373499198826	0.08050455779088282	0.052828775542450516	Canis	Canis_familiaris	SIFT	-0.02401917720110544	0.027675782248432305
$0.8<SIFT$	0.14895650635689875	0.101019463024735	0.03231387030859832	Canis	Canis_familiaris	SIFT	-0.04793704333216375	0.06870559271613667
$0.3<SIFT<0.8$	0.15064465216789735	0.10100288259590508	0.03233045073742823	Canis	Canis_familiaris	SIFT	-0.049641769571992275	0.06867243185847685
$0.1<SIFT<0.3$	0.15846112882358335	0.10381791334389366	0.029515419989439705	Canis	Canis_familiaris	SIFT	-0.054643215479689686	0.07430249335445396
$SIFT<0.1$	0.16955157913556798	0.10654914887349216	0.02678418445984114	Canis	Canis_familiaris	SIFT	-0.06300243026207582	0.07976496441365102
